"CircleName","RegionName","DivisionName","OfficeName","Pincode","OfficeType","Delivery","District","StateName","Latitude","Longitude"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Ayiranallur BO","691307","BO","Delivery","KOLLAM","KERALA","8.9800000","76.9900000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Mampazhathara BO","691307","BO","Delivery","KOLLAM","KERALA","9.0200000","77.0200000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Urukunnu BO","691307","BO","Delivery","KOLLAM","KERALA","8.9900000","77.0200000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Elicode BO","691322","BO","Delivery","KOLLAM","KERALA","9.0100000","76.9000000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Manalil BO","691312","BO","Delivery","KOLLAM","KERALA","8.9700000","76.9500000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Aryankavu BO","691309","BO","Delivery","KOLLAM","KERALA","8.9800000","77.1500000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Edapalayam BO","691309","BO","Delivery","KOLLAM","KERALA","8.9600000","77.1300000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Dally BO","691310","BO","Delivery","KOLLAM","KERALA","8.8700000","77.0400000"
"Kerala Circle","Calicut Region","Manjeri Division","Ezhupathekkar BO","676525","BO","Delivery","MALAPPURAM","KERALA","10.8505159","76.2710832"
"Kerala Circle","Calicut Region","Manjeri Division","Neelancheri BO","676525","BO","Delivery","MALAPPURAM","KERALA","11.1454660","76.3205350"
"Kerala Circle","Calicut Region","Manjeri Division","Karakkunnu BO","676123","BO","Delivery","MALAPPURAM","KERALA","11.1717010","76.1309840"
"Kerala Circle","Calicut Region","Manjeri Division","Koomankulam BO","676123","BO","Delivery","MALAPPURAM","KERALA","11.1423190","76.1325820"
"Kerala Circle","Calicut Region","Manjeri Division","Tiruvali BO","676123","BO","Delivery","MALAPPURAM","KERALA","11.2028250","76.1870680"
"Kerala Circle","Calicut Region","Manjeri Division","Trikkalangode BO","676123","BO","Delivery","MALAPPURAM","KERALA","11.1611260","76.1232980"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Koovakkad BO","691310","BO","Delivery","KOLLAM","KERALA","8.9400000","77.0500000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Samnagar BO","691310","BO","Delivery","KOLLAM","KERALA","8.9000000","77.0400000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Thingalkarikom BO","691310","BO","Delivery","KOLLAM","KERALA","8.9200000","77.0300000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Kundayam BO","689695","BO","Delivery","KOLLAM","KERALA","9.0800000","76.8400000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Maloor BO","689695","BO","Delivery","KOLLAM","KERALA","9.0800000","76.8200000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Achencoil BO","689696","BO","Delivery","KOLLAM","KERALA","9.0900000","77.1200000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Chembanaruvi BO","689696","BO","Delivery","KOLLAM","KERALA","9.1200000","77.0200000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Elikattoor BO","689696","BO","Delivery","KOLLAM","KERALA","9.0500000","76.8900000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Kamukumcherry BO","689696","BO","Delivery","KOLLAM","KERALA","9.0600000","76.8700000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Mancode BO","689694","BO","Delivery","KOLLAM","KERALA","9.1200000","76.8900000"
"Kerala Circle","Kochi Region","Trichur Division","Kandanassery BO","680102","BO","Delivery","THRISSUR","KERALA","10.6039600","76.0812510"
"Kerala Circle","Kochi Region","Trichur Division","Blangad BO","680506","BO","Delivery","THRISSUR","KERALA","10.5668370","76.0188820"
"Kerala Circle","Kochi Region","Trichur Division","Kuranniyur BO","680506","BO","Delivery","THRISSUR","KERALA","10.6260740","76.0080000"
"Kerala Circle","Kochi Region","Trichur Division","Perakam BO","680506","BO","Delivery","THRISSUR","KERALA","10.6000460","76.0246840"
"Kerala Circle","Kochi Region","Trichur Division","Thiruvenkitam BO","680101","BO","Delivery","THRISSUR","KERALA","9.2567690","77.6693610"
"Kerala Circle","Kochi Region","Trichur Division","Chowannur BO","680517","BO","Delivery","THRISSUR","KERALA","10.6505400","76.0783500"
"Kerala Circle","Kochi Region","Trichur Division","Porkolangad BO","680517","BO","Delivery","THRISSUR","KERALA","10.6353600","76.0769000"
"Kerala Circle","Kochi Region","Trichur Division","Akathiyur BO","680519","BO","Delivery","THRISSUR","KERALA","10.6801220","76.0943010"
"Kerala Circle","Kochi Region","Trichur Division","Akkikavu BO","680519","BO","Delivery","THRISSUR","KERALA","10.6942010","76.0894840"
"Kerala Circle","Kochi Region","Trichur Division","Perumpilavu BO","680519","BO","Delivery","THRISSUR","KERALA","10.6977980","76.0899510"
"Kerala Circle","Kochi Region","Trichur Division","Chemmanthatta BO","680501","BO","Delivery","THRISSUR","KERALA","10.6418990","76.1001010"
"Kerala Circle","Kochi Region","Trichur Division","Chiranellur BO","680501","BO","Delivery","THRISSUR","KERALA","10.6377030","76.1290960"
"Kerala Circle","Kochi Region","Trichur Division","Eyyal BO","680501","BO","Delivery","THRISSUR","KERALA","10.6591720","76.1174990"
"Kerala Circle","Kochi Region","Trichur Division","Thalakkottukara BO","680501","BO","Delivery","THRISSUR","KERALA","10.5227420","76.2400300"
"Kerala Circle","Kochi Region","Trichur Division","Kunnamkulam City BO","680523","BO","Delivery","THRISSUR","KERALA","10.6515870","76.0710990"
"Kerala Circle","Calicut Region","Manjeri Division","Iringattiri BO","676523","BO","Delivery","MALAPPURAM","KERALA","11.0966980","76.3130710"
"Kerala Circle","Calicut Region","Manjeri Division","Pulvetta BO","676523","BO","Delivery","MALAPPURAM","KERALA","11.1118500","76.3420210"
"Kerala Circle","Calicut Region","Manjeri Division","Chirayil BO","673638","BO","Delivery","MALAPPURAM","KERALA","32.8383790","97.1031050-"
"Kerala Circle","Calicut Region","Manjeri Division","Olavattur BO","673638","BO","Delivery","MALAPPURAM","KERALA","11.1987260","75.9429190"
"Kerala Circle","Calicut Region","Manjeri Division","Trippanachi BO","673641","BO","Delivery","MALAPPURAM","KERALA","11.1546210","76.0400980"
"Kerala Circle","Calicut Region","Manjeri Division","Kambalakallu BO","679333","BO","Delivery","MALAPPURAM","KERALA","11.3967600","76.3362310"
"Kerala Circle","Calicut Region","Manjeri Division","Nellikuth BO","676122","BO","Delivery","MALAPPURAM","KERALA","11.1030390","76.1812720"
"Kerala Circle","Calicut Region","Manjeri Division","Payyanad BO","676122","BO","Delivery","MALAPPURAM","KERALA","11.1197160","76.1537370"
"Kerala Circle","Kochi Region","Trichur Division","Kavida BO","680505","BO","Delivery","THRISSUR","KERALA","10.6225420","76.0362900"
"Kerala Circle","Kochi Region","Trichur Division","Madu BO","680512","BO","Delivery","THRISSUR","KERALA","10.5566370","76.0362900"
"Kerala Circle","Kochi Region","Trichur Division","Vattekkad BO","680512","BO","Delivery","THRISSUR","KERALA","10.0157590","76.3660970"
"Kerala Circle","Kochi Region","Trichur Division","Perumthuruthy BO","680542","BO","Delivery","THRISSUR","KERALA","9.4102060","76.5574930"
"Kerala Circle","Kochi Region","Trichur Division","Porkulam BO","680542","BO","Delivery","THRISSUR","KERALA","10.6735760","76.0710990"
"Kerala Circle","Kochi Region","Trichur Division","Brahmakulam BO","680104","BO","Delivery","THRISSUR","KERALA","10.5814680","76.0696490"
"Kerala Circle","Kochi Region","Trichur Division","Nemmini BO","680104","BO","Delivery","THRISSUR","KERALA","10.5837300","76.0544050"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Kottukkal BO","691306","BO","Delivery","KOLLAM","KERALA","8.9000000","76.9100000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Vayalaanchal BO","691306","BO","Delivery","KOLLAM","KERALA","8.8800000","76.9300000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Arkannur BO","691533","BO","Delivery","KOLLAM","KERALA","8.8800000","76.8400000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Thevannur BO","691533","BO","Delivery","KOLLAM","KERALA","8.9100000","76.8400000"
"Kerala Circle","DivReportingCircle","Pathanamthitta Division","Vengoor BO","691533","BO","Delivery","KOLLAM","KERALA","8.9200000","76.8200000"
"Kerala Circle","Kochi Region","Trichur Division","Kodannur BO","680563","BO","Delivery","THRISSUR","KERALA","10.4664630","76.1841980"
"Kerala Circle","Kochi Region","Trichur Division","Alapad BO","680641","BO","Delivery","THRISSUR","KERALA","10.4413090","76.1580850"
"Kerala Circle","Kochi Region","Trichur Division","Madakkathara BO","680651","BO","Delivery","THRISSUR","KERALA","10.5611870","76.2623950"
"Kerala Circle","Kochi Region","Trichur Division","Nettissery BO","680651","BO","Delivery","THRISSUR","KERALA","10.5428850","76.2522570"
"Kerala Circle","Kochi Region","Trichur Division","Anjur Mundur BO","680541","BO","Delivery","THRISSUR","KERALA","10.5915390","76.1548230"
"Kerala Circle","Kochi Region","Trichur Division","Avanur BO","680541","BO","Delivery","THRISSUR","KERALA","10.5971140","76.1740270"
"Kerala Circle","Kochi Region","Trichur Division","Ayyappankavu BO","680751","BO","Delivery","THRISSUR","KERALA","9.9936180","76.2783230"
"Kerala Circle","Kochi Region","Trichur Division","Mulayam BO","680751","BO","Delivery","THRISSUR","KERALA","10.5253120","76.2899070"
"Kerala Circle","Kochi Region","Trichur Division","Ollur Thaikkattussery BO","680306","BO","Delivery","THRISSUR","KERALA","10.4640720","76.2421850"
"Kerala Circle","Kochi Region","Trichur Division","Perinchery BO","680306","BO","Delivery","THRISSUR","KERALA","10.4533700","76.2224860"
"Kerala Circle","Kochi Region","Trichur Division","Ponnukkara BO","680306","BO","Delivery","THRISSUR","KERALA","10.4743260","76.2855630"
"Kerala Circle","Kochi Region","Trichur Division","Thalore BO","680306","BO","Delivery","THRISSUR","KERALA","10.4546270","76.2535850"
"Kerala Circle","Kochi Region","Trichur Division","Trikkur BO","680306","BO","Delivery","THRISSUR","KERALA","10.4628420","76.2739790"
"Kerala Circle","Kochi Region","Trichur Division","Chuvannamannu BO","680652","BO","Delivery","THRISSUR","KERALA","10.5624360","76.3580220"
"Kerala Circle","Kochi Region","Trichur Division","Kuttanellur BO","680014","BO","Delivery","THRISSUR","KERALA","10.5044400","76.2522570"
"Kerala Circle","Kochi Region","Trichur Division","Mannamangalam BO","680014","BO","Delivery","THRISSUR","KERALA","10.4878300","76.3434680"
"Kerala Circle","Kochi Region","Trichur Division","Marottichal BO","680014","BO","Delivery","THRISSUR","KERALA","10.4768470","76.3434680"
"Kerala Circle","Kochi Region","Trichur Division","Vettukad BO","680014","BO","Delivery","THRISSUR","KERALA","8.4964790","76.9016840"
"Kerala Circle","Kochi Region","Trichur Division","Nellikunnu BO","680005","BO","Non Delivery","THRISSUR","KERALA","10.5165670","76.2425940"
"Kerala Circle","Kochi Region","Trichur Division","Naduvilkkara BO","680614","BO","Delivery","THRISSUR","KERALA","10.4773470","76.0879230"
"Kerala Circle","Kochi Region","Trichur Division","Vatanapally Beach BO","680614","BO","Delivery","THRISSUR","KERALA","10.4619410","76.0668840"
"Kerala Circle","Kochi Region","Trichur Division","Kaliyarode BO","680586","BO","Delivery","THRISSUR","KERALA","10.6361620","76.3621740"
"Kerala Circle","Kochi Region","Trichur Division","Kurumala BO","680586","BO","Delivery","THRISSUR","KERALA","10.6744900","76.3376790"
"Kerala Circle","Kochi Region","Trichur Division","Painkulam BO","679531","BO","Delivery","THRISSUR","KERALA","10.7372870","76.3130720"
"Kerala Circle","Kochi Region","Trichur Division","Vettikkattiri RS BO","679531","BO","Delivery","THRISSUR","KERALA","11.1291210","76.2073530"
"Kerala Circle","Kochi Region","Trichur Division","Arangottukara BO","679532","BO","Delivery","THRISSUR","KERALA","10.7579240","76.2030060"
"Kerala Circle","Kochi Region","Trichur Division","Pallam Kottambathur BO","679532","BO","Delivery","THRISSUR","KERALA","9.5387230","76.5112470"
"Kerala Circle","Kochi Region","Trichur Division","Pallur BO","679532","BO","Delivery","THRISSUR","KERALA","10.7684070","76.2218390"
"Kerala Circle","Kochi Region","Trichur Division","Kuttanchery BO","680584","BO","Delivery","THRISSUR","KERALA","10.7000310","76.1778470"
"Kerala Circle","Kochi Region","Trichur Division","Thayyur BO","680584","BO","Delivery","THRISSUR","KERALA","10.6618940","76.1653480"
"Kerala Circle","Kochi Region","Trichur Division","Thichur BO","680584","BO","Delivery","THRISSUR","KERALA","10.7170410","76.1812720"
"Kerala Circle","Kochi Region","Trichur Division","Chiramanangad BO","680604","BO","Delivery","THRISSUR","KERALA","10.6809060","76.1117000"
"Kerala Circle","Kochi Region","Trichur Division","Pottore BO","680581","BO","Delivery","THRISSUR","KERALA","10.5915970","76.2044550"
"Kerala Circle","Kochi Region","Trichur Division","Tirur BO","680581","BO","Non Delivery","THRISSUR","KERALA","10.9146270","75.9220930"
"Kerala Circle","Kochi Region","Trichur Division","Kurumal BO","680601","BO","Delivery","THRISSUR","KERALA","11.1121190","78.0044450"
"Kerala Circle","Kochi Region","Trichur Division","Mundathicode BO","680601","BO","Delivery","THRISSUR","KERALA","10.6405530","76.1928640"
"Kerala Circle","Kochi Region","Trichur Division","Vellattanjur BO","680601","BO","Delivery","THRISSUR","KERALA","10.6592940","76.1508380"
"Kerala Circle","Kochi Region","Trichur Division","Velur Bazar BO","680601","BO","Delivery","THRISSUR","KERALA","11.1121190","78.0044450"
"Kerala Circle","Kochi Region","Trichur Division","Mundathicode West BO","680623","BO","Delivery","THRISSUR","KERALA","10.6405530","76.1928640"
"Kerala Circle","Calicut Region","Cannanore Division","Ottathai BO","670571","BO","Delivery","KANNUR","KERALA","12.2039998","75.4927278"
"Kerala Circle","Calicut Region","Cannanore Division","Udayagiri BO","670571","BO","Delivery","KANNUR","KERALA","12.2407912","75.4824686"
"Kerala Circle","Calicut Region","Cannanore Division","Vellad BO","670571","BO","Delivery","KANNUR","KERALA","12.1619927","75.4956399"
"Kerala Circle","Calicut Region","Cannanore Division","Vijayagiri BO","670571","BO","Delivery","KANNUR","KERALA","12.1983678","75.5140218"
"Kerala Circle","Calicut Region","Cannanore Division","Pooparamba BO","670632","BO","Delivery","KANNUR","KERALA","12.0847297","75.5632138"
"Kerala Circle","Calicut Region","Cannanore Division","Chunda BO","670511","BO","Delivery","KANNUR","KERALA","12.2871095","75.3971099"
"Kerala Circle","Calicut Region","Cannanore Division","Edavaramba BO","670511","BO","Delivery","KANNUR","KERALA","12.2880740","75.4235887"
"Kerala Circle","Calicut Region","Cannanore Division","Thayyeni BO","670511","BO","Delivery","KASARAGOD","KERALA","12.3500000","75.4101964"
"Kerala Circle","Calicut Region","Cannanore Division","Thirumeni BO","670511","BO","Delivery","KANNUR","KERALA","12.2526669","75.4199054"
"Kerala Circle","Calicut Region","Cannanore Division","Kottila BO","670334","BO","Delivery","KANNUR","KERALA","12.0521587","75.3158204"
"Kerala Circle","Calicut Region","Cannanore Division","Chuzhali BO","670142","BO","Delivery","KANNUR","KERALA","12.0815487","75.4646385"
"Kerala Circle","Calicut Region","Cannanore Division","Kanhirangad BO","670142","BO","Delivery","KANNUR","KERALA","12.0719947","75.3861827"
"Kerala Circle","Calicut Region","Cannanore Division","Koyyam BO","670142","BO","Delivery","KANNUR","KERALA","12.0222493","75.4600465"
"Kerala Circle","Calicut Region","Cannanore Division","Ettukudukka BO","670521","BO","Delivery","KANNUR","KERALA","12.2039998","75.2332484"
"Kerala Circle","Calicut Region","Cannanore Division","Ezhilode BO","670309","BO","Delivery","KANNUR","KERALA","12.0915908","75.2486658"
"Kerala Circle","Calicut Region","Cannanore Division","Kovvapuram BO","670309","BO","Delivery","KANNUR","KERALA","12.0715235","75.2403727"
"Kerala Circle","Kochi Region","Trichur Division","Elavally South BO","680511","BO","Delivery","THRISSUR","KERALA","10.5699540","76.0885010"
"Kerala Circle","Kochi Region","Trichur Division","Chemmannur BO","680517","BO","Delivery","THRISSUR","KERALA","10.6114200","76.0638480"
"Kerala Circle","Kochi Region","Trichur Division","Anjurkunnamkulam BO","680523","BO","Delivery","THRISSUR","KERALA","10.6515870","76.0710990"
"Kerala Circle","Kochi Region","Trichur Division","Thamarayur BO","680505","BO","Delivery","THRISSUR","KERALA","10.6035770","76.0301350"
"Kerala Circle","Kochi Region","Trichur Division","Vaka BO","680602","BO","Delivery","THRISSUR","KERALA","10.5935920","76.1017280"
"Kerala Circle","Kochi Region","Trichur Division","Chakkumkandam BO","680522","BO","Delivery","THRISSUR","KERALA","10.5663240","76.0525790"
"Kerala Circle","Kochi Region","Trichur Division","Annakara BO","680508","BO","Delivery","THRISSUR","KERALA","10.5588290","76.1102880"
"Kerala Circle","Kochi Region","Trichur Division","Thirunellur BO","680508","BO","Delivery","THRISSUR","KERALA","10.5471210","76.0699740"
"Kerala Circle","Kochi Region","Trichur Division","Kochannur BO","679562","BO","Delivery","THRISSUR","KERALA","10.6612680","76.0116280"
"Kerala Circle","Kochi Region","Trichur Division","Paralam BO","680563","BO","Delivery","THRISSUR","KERALA","10.4480660","76.1870680"
"Kerala Circle","Kochi Region","Trichur Division","Pullu BO","680641","BO","Delivery","THRISSUR","KERALA","10.4567730","76.1548430"
